TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
13,1,-2.71008,8.7898,3.09017,-9.51057,0.25,1,0.3,0
13,2,-5.48908,7.7383,5.87785,-8.09017,0.25,1,0.6,0
13,3,-6.39048,5.39218,8.09017,-5.87785,0.25,1,0.9,0
13,4,-9.08295,2.90587,9.51057,-3.09017,0.25,0.8,1,0
13,5,-9.29091,-0.0805226,10,1.03428e-12,0.25,0.5,1,0
13,6,-8.65913,-2.71716,9.51057,3.09017,0.25,0.2,1,0
13,7,-7.45321,-5.40576,8.09017,5.87785,0.25,0,1,0.1
13,8,-5.35808,-7.60792,5.87785,8.09017,0.25,0,1,0.4
13,9,-3.04841,-8.58544,3.09017,9.51057,0.25,0,1,0.7
13,10,0.293647,-8.76994,-2.06857e-12,10,0.25,0,1,1
13,11,2.29098,-7.34635,-3.09017,9.51057,0.25,0,0.7,1
13,12,4.3722,-6.29342,-5.87785,8.09017,0.25,0,0.4,1
13,13,6.31435,-4.63461,-8.09017,5.87785,0.25,0,0.1,1
13,14,8.96045,-2.88578,-9.51057,3.09017,0.25,0.2,0,1
13,15,9.32682,-0.00524114,-10,-3.10196e-12,0.25,0.5,0,1
13,16,8.76432,2.84749,-9.51057,-3.09017,0.25,0.8,0,1
13,17,6.77229,4.7639,-8.09017,-5.87785,0.25,1,0,0.9
13,18,5.19863,7.17004,-5.87785,-8.09017,0.25,1,0,0.6
13,19,2.69466,7.85205,-3.09017,-9.51057,0.25,1,0,0.3
14,0,0.126343,9.27896,0,-10,0.25,1,0,0
14,1,-2.63978,8.74404,3.09017,-9.51057,0.25,1,0.3,0
14,2,-5.47697,7.72174,5.87785,-8.09017,0.25,1,0.6,0
14,3,-6.26011,5.35656,8.09017,-5.87785,0.25,1,0.9,0
14,4,-9.03673,2.87009,9.51057,-3.09017,0.25,0.8,1,0
14,5,-9.26906,-0.0811981,10,1.03428e-12,0.25,0.5,1,0
14,6,-8.62877,-2.70698,9.51057,3.09017,0.25,0.2,1,0
14,7,-7.40802,-5.41339,8.09017,5.87785,0.25,0,1,0.1
14,8,-5.30618,-7.57849,5.87785,8.09017,0.25,0,1,0.4
14,9,-3.04029,-8.4957,3.09017,9.51057,0.25,0,1,0.7
14,10,0.321318,-8.6342,-2.06857e-12,10,0.25,0,1,1
14,11,2.24374,-7.1955,-3.09017,9.51057,0.25,0,0.7,1
14,12,4.24854,-6.14983,-5.87785,8.09017,0.25,0,0.4,1
14,13,6.17374,-4.52741,-8.09017,5.87785,0.25,0,0.1,1
14,14,8.92871,-2.87512,-9.51057,3.09017,0.25,0.2,0,1
14,15,9.23235,-0.00475785,-10,-3.10196e-12,0.25,0.5,0,1
14,16,8.7133,2.83088,-9.51057,-3.09017,0.25,0.8,0,1
14,17,6.73039,4.73171,-8.09017,-5.87785,0.25,1,0,0.9
14,18,5.13717,7.08521,-5.87785,-8.09017,0.25,1,0,0.6
14,19,2.66173,7.74722,-3.09017,-9.51057,0.25,1,0,0.3
15,0,0.132337,9.23524,0,-10,0.25,1,0,0
15,1,-2.57051,8.68377,3.09017,-9.51057,0.25,1,0.3,0
15,2,-5.45441,7.69059,5.87785,-8.09017,0.25,1,0.6,0
15,3,-6.1613,5.3323,8.09017,-5.87785,0.25,1,0.9,0
15,4,-8.9761,2.83177,9.51057,-3.09017,0.25,0.8,1,0
15,5,-9.26338,-0.0812788,10,1.03428e-12,0.25,0.5,1,0
15,6,-8.59841,-2.66971,9.51057,3.09017,0.25,0.2,1,0
15,7,-7.35118,-5.40847,8.09017,5.87785,0.25,0,1,0.1
15,8,-5.24786,-7.53572,5.87785,8.09017,0.25,0,1,0.4
15,9,-3.02653,-8.396,3.09017,9.51057,0.25,0,1,0.7
15,10,0.345876,-8.49202,-2.06857e-12,10,0.25,0,1,1
15,11,2.20436,-7.07006,-3.09017,9.51057,0.25,0,0.7,1
15,12,4.12566,-6.00431,-5.87785,8.09017,0.25,0,0.4,1
15,13,6.03104,-4.41915,-8.09017,5.87785,0.25,0,0.1,1
15,14,8.88111,-2.85937,-9.51057,3.09017,0.25,0.2,0,1
15,15,9.17223,-0.0224956,-10,-3.10196e-12,0.25,0.5,0,1
15,16,8.64908,2.80977,-9.51057,-3.09017,0.25,0.8,0,1
15,17,6.67644,4.69111,-8.09017,-5.87785,0.25,1,0,0.9
15,18,5.07012,6.99268,-5.87785,-8.09017,0.25,1,0,0.6
15,19,2.65836,7.73659,-3.09017,-9.51057,0.25,1,0,0.3
16,0,0.137594,9.1759,0,-10,0.25,1,0,0
16,1,-2.50411,8.63046,3.09017,-9.51057,0.25,1,0.3,0
16,2,-5.42243,7.64631,5.87785,-8.09017,0.25,1,0.6,0
