TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
16,10,-0.444065,-7.74393,-2.06857e-12,10,0.25,0,1,1
16,11,2.53087,-7.00416,-3.09017,9.51057,0.25,0,0.7,1
16,12,4.04765,-6.38755,-5.87785,8.09017,0.25,0,0.4,1
16,13,6.7208,-5.18362,-8.09017,5.87785,0.25,0,0.1,1
16,14,8.8828,-2.71617,-9.51057,3.09017,0.25,0.2,0,1
16,15,8.06856,0.271545,-10,-3.10196e-12,0.25,0.5,0,1
16,16,8.84895,2.95388,-9.51057,-3.09017,0.25,0.8,0,1
16,17,7.22841,4.96619,-8.09017,-5.87785,0.25,1,0,0.9
16,18,5.38561,7.02875,-5.87785,-8.09017,0.25,1,0,0.6
16,19,2.69616,6.87087,-3.09017,-9.51057,0.25,1,0,0.3
17,0,0.0412881,8.09331,0,-10,0.25,1,0,0
17,1,-2.75609,8.57424,3.09017,-9.51057,0.25,1,0.3,0
17,2,-5.58548,7.69172,5.87785,-8.09017,0.25,1,0.6,0
17,3,-7.3043,5.31772,8.09017,-5.87785,0.25,1,0.9,0
17,4,-7.24778,2.3836,9.51057,-3.09017,0.25,0.8,1,0
17,5,-8.87034,-0.0798702,10,1.03428e-12,0.25,0.5,1,0
17,6,-9.16114,-2.98947,9.51057,3.09017,0.25,0.2,1,0
17,7,-7.52188,-5.4394,8.09017,5.87785,0.25,0,1,0.1
17,8,-5.34251,-7.22091,5.87785,8.09017,0.25,0,1,0.4
17,9,-2.06145,-6.56459,3.09017,9.51057,0.25,0,1,0.7
17,10,-0.451835,-7.68965,-2.06857e-12,10,0.25,0,1,1
17,11,2.51752,-6.939,-3.09017,9.51057,0.25,0,0.7,1
17,12,3.92556,-6.28671,-5.87785,8.09017,0.25,0,0.4,1
17,13,6.60466,-5.10671,-8.09017,5.87785,0.25,0,0.1,1
17,14,8.86253,-2.71016,-9.51057,3.09017,0.25,0.2,0,1
